迷宮地獄		層	4054	0	1	1	14400	0	32378	92	25	92	25	0	32378	95	133	95	133	1	1	9491	100	0	0	0	0	0	0	103010	103010	103010	103010	17966	17967	0	0	1	1	2	60	80	30	45	10	20	10	20	103106	20	30	1	3	5	214	1	15082	20	10	1	15083	20	10	1	15084	20	10	2	15085	20	10	2	15086	20	10	3	15087	20	10	3	15088	20	10	4	15089	20	10	4	15090	20	10	5	15091	20	10	5				-1	1051427	60	1051428	30	1051429	10												2
商城閣樓		樓	4055	0	1	1	14400	0	32208	30	36	30	36	0	32212	15	12	15	12	1	0	1191	100	0	17065	17065	17065	17065	17065	103012	103012	103012	103012	12000	12002	0	0	1	15	15	60	80	60	80	10	20	10	20	40144	175	182	1	3	10	214	0																																												-1																	214	0
冰之神殿	地下	樓	4056	0	1	1	14400	0	32201	71	313	71	313	0	32226	13	8	13	8	1	1	8175	100	0						103012	103012	103012	103012	17956	17957	0	0	1	15	15	60	80	60	80	10	20	10	20	40145	165	172	1	3	10	215	0																																																														
火炎之谷	地下	層	4057	0	1	1	14400	0	32202	13	10	13	10	0	32230	13	6	13	6	1	1	2210	100	0	15345	15345	15345	15345	15345	17997	17996	103012	103012	17996	17997	0	0	1	15	15	60	80	60	80	10	20	10	20	40146	170	177	1	3	10	214	0																																												-1																	214	0
砂之塔		樓	4058	0	1	1	14400	0	32200	9	7	9	7	0	32228	15	6	15	6	1	0	7849	100	0	0	0	0	0	0	103012	103012	103012	103012	13996	13997	0	0	1	15	15	60	80	60	80	10	20	10	20	40147	160	167	1	3	10	214	0	12202	10	5	1	12203	10	5	1	12204	10	5	1	12205	10	5	1	12206	10	5	1	12207	10	5	1	12208	10	5	1	12209	10	5	1	12210	10	5	1	12211	10	5	1				-1																	210	6
殷紅的山谷		00M	4059	0	1	1	14400	0	30001	440	482	440	482	0	32216	38	17	38	17	1	0	2210	100	0						103012	103012	103012	103012	17982	17983	0	0	1	20	20	60	80	60	80	10	20	10	20	40157	155	162	1	3	0	215	0	233075	50	4	1	233079	70	4	1	233078	70	5	1	12357	70	1	1	12484	70	1	1	12479	70	3	1																				-1																	220	0
彩葉原		00M	4060	0	1	1	14400	0	32217	67	28	67	28	0	32215	35	18	35	18	1	0	2210	100	0	0	0	0	0	0	103012	103012	103012	103012	17982	17983	0	0	1	20	20	60	80	60	80	10	20	10	20	40148	180	192	1	4	8	215	0	233075	50	4	1	233079	70	4	1	233078	70	5	1	12357	70	1	1	12484	70	1	1	12479	70	3	1																				-1																	202	9
皇后墓道	地下	層	4061	0	1	1	14400	0	32204	11	6	11	6	0	32232	24	37	24	37	1	1	7820	100	0	17089	17088	17089	17088	17087	12002	12000	103012	103012	12000	12002	0	0	1	30	33	50	90	50	90	10	20	10	20	40153	190	200	1	3	18	216	0																																												-1																		0
魔族領域	第	領域	4062	0	1	1	21600	0	32243	16	7	16	7	0	32245	6	38	6	38	1	1	3256	100	0	15827	15827	15827	15827	15827	103012	103012	103012	103012	12000	12002	0	0	1	20	25	75	75	75	75	10	20	10	20	23001	65	70	1	3	8	214	0																																												-1																	214	0
魔族通道	地下	層	4063	0	1	1	21600	0	32244	34	20	34	20	0	32245	95	93	95	93	1	1	7804	100	0	13081	13109	13087	13083	13096	103012	103012	103012	103012	13998	13999	0	0	1	40	45	50	50	100	100	15	20	15	20	23001	65	70	1	3	5	213	1	12202	30	1	1	12203	30	1	1	12207	30	1	1	12209	30	1	1	12216	30	1	1	12219	30	1	1	12221	30	1	1	12212	30	1	1	12224	30	1	1	12217	30	1	1				-1																	211	2
書屋地下		樓	4064	0	1	1	14400	0	32088	7	3	7	3		32089	28	18	28	18	1	0	7849	100	0	0	0	0	0	0	13997	13996	13996	13997	13997	13996	0	0	1	15	15	40	60	40	60	10	20	10	20	40179	85	90	1	3	10	214	0	12202	10	5	1	12203	10	5	1	12204	10	5	1	12205	10	5	1	12206	10	5	1	12207	10	5	1	12208	10	5	1	12209	10	5	1	12210	10	5	1	12211	10	5	1				-1																	210	6
障礙賽迷宮		層	4065	0	1	1	14400	0	32100	109	71	115	77	0	32100	11	29	11	29	1	1	9491	100	0	0	0	0	0	0	103010	103010	103010	103010	17966	17967	0	0	1	12	15	60	80	30	45	10	20	10	20	1000	1	30	1	3	50	214	1	15082	20	10	1	15083	20	10	1	15084	20	10	2	15085	20	10	2	15086	20	10	3	15087	20	10	3	15088	20	10	4	15089	20	10	4	15090	20	10	5	15091	20	10	5				-1																		2
海賊寶窟	地下	層	4067	0	1	1	7200	0	32103	23	16	23	16	0						1	1	9491	100	0	0	0	0	0	0	103010	103010	103010	103010	17966	17967	0	0	1	10	10	50	50	50	50	10	20	10	20	14000	0	0	0	0	500	214	1	15082	20	10	1	15083	20	10	1	15084	20	10	2	15085	20	10	2	15086	20	10	3	15087	20	10	3	15088	20	10	4	15089	20	10	4	15090	20	10	5	15091	20	10	5				-1	1051631	100																2
海賊寶窟	地下	層	4068	0	1	1	7200	0	32102	23	14	23	14	0						1	1	9491	100	0	0	0	0	0	0	103010	103010	103010	103010	17966	17967	0	0	1	10	10	50	50	50	50	10	20	10	20	14000	0	0	0	0	500	214	1	15082	20	10	1	15083	20	10	1	15084	20	10	2	15085	20	10	2	15086	20	10	3	15087	20	10	3	15088	20	10	4	15089	20	10	4	15090	20	10	5	15091	20	10	5				-1																		2
杜瓦之塔		樓	4069	0	1	1	28800	0	32092	11	3	11	3	0	32098	12	17	12	17	1	0	7849	100	0	0	0	0	0	0	13996	13997	13997	13996	13996	13997	0	0	1	10	12	40	60	40	60	10	20	10	20	40204	90	92	1	3	10	214	0	12202	10	5	1	12203	10	5	1	12204	10	5	1	12205	10	5	1	12206	10	5	1	12207	10	5	1	12208	10	5	1	12209	10	5	1	12210	10	5	1	12211	10	5	1				-1																	210	4
艾汀之塔		樓	4070	0	1	1	28800	0	32091	11	3	11	3	0	32094	12	17	12	17	1	0	7849	100	0	0	0	0	0	0	13996	13997	13997	13996	13996	13997	0	0	1	10	12	40	60	40	60	10	20	10	20	40205	90	92	1	3	10	214	0	12202	10	5	1	12203	10	5	1	12204	10	5	1	12205	10	5	1	12206	10	5	1	12207	10	5	1	12208	10	5	1	12209	10	5	1	12210	10	5	1	12211	10	5	1				-1																	210	6
諾利之塔		樓	4071	0	1	1	28800	0	32093	11	3	11	3	0	32096	12	17	12	17	1	0	7849	100	0	0	0	0	0	0	13996	13997	13997	13996	13996	13997	0	0	1	10	12	40	60	40	60	10	20	10	20	40203	90	92	1	3	10	214	0	12202	10	5	1	12203	10	5	1	12204	10	5	1	12205	10	5	1	12206	10	5	1	12207	10	5	1	12208	10	5	1	12209	10	5	1	12210	10	5	1	12211	10	5	1				-1																	210	8
地下室		樓	4072	0	1	1	14400	0	31910	21	5	21	5	0	31916	21	18	21	18	1	1	1003	100	0	17089	17089	17089	17089	17087	103012	13996	13996	13997	13996	13997	0	0	1	5	5	70	70	70	70	10	20	10	20	40206	40	42	1	1	4	214	0	12202	10	5	1	12203	10	5	1	12204	10	5	1	12205	10	5	1	12206	10	5	1	12207	10	5	1	12208	10	5	1	12209	10	5	1	12210	10	5	1	12211	10	5	1				-1																	210	6
水之廊	地下	樓	4073	0	1	1	14400	0	31914	16	12	16	12	0	31908	17	40	17	40	1	1	9491	100	0	0	0	0	0	0	103012	103012	103012	103012	17966	17967	0	0	1	20	20	40	60	40	60	10	20	10	20	40207	55	59	1	3	10	215	0																																												-1																	220	0
雪之谷	標高	00M	4074	0	1	1	28800	0	30001	429	156	429	156	0	32465	17	32	17	32	1	0	8175	100	0	0	0	0	0	0	103012	17957	17957	17956	17956	17957	0	0	1	3	5	70	70	70	70	10	20	10	20	103145	31	35	1	2	5	215	0	15239	10	1	1	15253	10	1	1	12424	100	5	1	12425	100	1	1	12426	100	1	1	12427	100	1	1	15563	100	1	1	15566	100	1	1	15570	100	1	1	15575	100	1	1				-1																	202	12
巴別塔	4	樓	4075	0	1	1	10800	0	32106	15	17	35	26	0	32107	35	7	35	7	1	0	3009	100	0	17089	17088	17089	17088	17087	12000	12002	12002	12000	12000	12002	17090	17091	1	9	9	50	50	60	60	20	30	20	30	24003	42	43	1	4	5	215	0	12000	10	1	1	11035	100	8	2	11022	1	1	1	10018	100	16	1	11017	100	4	2	10021	100	6	1	10017	100	18	1	11016	100	16	2	10032	100	2	1	10033	100	1	1				-1	5400	100	5401	100	5402	100	5403	100	5404	100	5405	100						12
巴別塔	4	樓	4076	0	1	1	14400	0	32106	15	17	35	26	0	32107	34	34	34	34	1	0	3009	100	0	17089	17088	17089	17088	17087	12000	12002	12002	12000	12000	12002	17090	17091	1	9	9	50	50	60	60	20	30	20	30	24003	42	43	1	4	5	215	0	12000	10	1	1	11035	100	8	2	11022	1	1	1	10018	100	16	1	11017	100	4	2	10021	100	6	1	10017	100	18	1	11016	100	16	2	10032	100	2	1	10033	100	1	1				-1	5400	100	5401	100	5402	100	5403	100	5404	100	5405	100						12
巴別塔	4	樓	4077	0	1	1	10800	0	32106	15	17	35	26	0	32107	15	39	15	39	1	0	3009	100	0	17089	17088	17089	17088	17087	12000	12002	12002	12000	12000	12002	17090	17091	1	9	9	50	50	60	60	20	30	20	30	24003	42	43	1	4	5	215	0	12000	10	1	1	11035	100	8	2	11022	1	1	1	10018	100	16	1	11017	100	4	2	10021	100	6	1	10017	100	18	1	11016	100	16	2	10032	100	2	1	10033	100	1	1				-1	5400	100	5401	100	5402	100	5403	100	5404	100	5405	100						12
巴別塔	5	樓	4078	0	1	1	14400	0	32107	15	15	15	15	0	32108	13	20	13	20	1	0	3009	100	0	17089	17088	17089	17088	17087	12000	12002	12002	12000	12000	12002	17090	17091	1	9	9	50	50	60	60	20	30	20	30	40157	52	55	1	4	5	215	0	12000	10	1	1	11035	100	8	2	11022	1	1	1	10018	100	16	1	11017	100	4	2	10021	100	6	1	10017	100	18	1	11016	100	16	2	10032	100	2	1	10033	100	1	1				-1	5400	100	5401	100	5402	100	5403	100	5404	100	5405	100						12
巴別塔	6	樓	4079	0	1	1	10800	0	32109	14	3	12	3	0	32110	15	6	15	6	1	0	3009	100	0	17089	17088	17089	17088	17087	12000	12002	12002	12000	12000	12002	17090	17091	1	9	9	50	50	60	60	20	30	20	30	40147	62	65	1	4	5	215	0	12000	10	1	1	11035	100	8	2	11022	1	1	1	10018	100	16	1	11017	100	4	2	10021	100	6	1	10017	100	18	1	11016	100	16	2	10032	100	2	1	10033	100	1	1				-1	5400	100	5401	100	5402	100	5403	100	5404	100	5405	100						12
巴別塔	7	樓	4080	0	1	1	10800	0	32110	15	17	35	26	0	32111	35	7	35	7	1	0	3009	100	0	17089	17088	17089	17088	17087	12000	12002	12002	12000	12000	12002	17090	17091	1	9	9	50	50	60	60	20	30	20	30	19005	72	74	1	4	5	215	0	12000	10	1	1	11035	100	8	2	11022	1	1	1	10018	100	16	1	11017	100	4	2	10021	100	6	1	10017	100	18	1	11016	100	16	2	10032	100	2	1	10033	100	1	1				-1	5400	100	5401	100	5402	100	5403	100	5404	100	5405	100						12
巴別塔	7	樓	4081	0	1	1	14400	0	32110	15	17	35	26	0	32111	34	34	34	34	1	0	3009	100	0	17089	17088	17089	17088	17087	12000	12002	12002	12000	12000	12002	17090	17091	1	9	9	50	50	60	60	20	30	20	30	19005	72	74	1	4	5	215	0	12000	10	1	1	11035	100	8	2	11022	1	1	1	10018	100	16	1	11017	100	4	2	10021	100	6	1	10017	100	18	1	11016	100	16	2	10032	100	2	1	10033	100	1	1				-1	5400	100	5401	100	5402	100	5403	100	5404	100	5405	100						12
巴別塔	7	樓	4082	0	1	1	10800	0	32110	15	17	35	26	0	32111	15	39	15	39	1	0	3009	100	0	17089	17088	17089	17088	17087	12000	12002	12002	12000	12000	12002	17090	17091	1	9	9	50	50	60	60	20	30	20	30	19005	72	74	1	4	5	215	0	12000	10	1	1	11035	100	8	2	11022	1	1	1	10018	100	16	1	11017	100	4	2	10021	100	6	1	10017	100	18	1	11016	100	16	2	10032	100	2	1	10033	100	1	1				-1	5400	100	5401	100	5402	100	5403	100	5404	100	5405	100						12
巴別塔	8	樓	4083	0	1	1	14400	0	32111	15	15	15	15	0	32112	31	36	31	36	1	0	3009	100	0	17089	17088	17089	17088	17087	12000	12002	12002	12000	12000	12002	17090	17091	1	9	9	50	50	60	60	20	30	20	30	16000	82	84	1	4	5	215	0	12000	10	1	1	11035	100	8	2	11022	1	1	1	10018	100	16	1	11017	100	4	2	10021	100	6	1	10017	100	18	1	11016	100	16	2	10032	100	2	1	10033	100	1	1				-1	5400	100	5401	100	5402	100	5403	100	5404	100	5405	100						12
巴別塔	9	樓	4084	0	1	1	14400	0	32112	16	18	33	25	0	32113	13	20	13	20	1	0	3009	100	0	17089	17088	17089	17088	17087	12000	12002	12002	12000	12000	12002	17090	17091	1	9	9	50	50	60	60	20	30	20	30	40148	82	84	1	4	5	215	0	12000	10	1	1	11035	100	8	2	11022	1	1	1	10018	100	16	1	11017	100	4	2	10021	100	6	1	10017	100	18	1	11016	100	16	2	10032	100	2	1	10033	100	1	1				-1	5400	100	5401	100	5402	100	5403	100	5404	100	5405	100						12
巴別塔	9	樓	4085	0	1	1	10800	0	32112	16	18	33	25	0	32115	70	100	70	100	1	0	3009	100	0	17089	17088	17089	17088	17087	12000	12002	12002	12000	12000	12002	17090	17091	1	9	9	50	50	60	60	20	30	20	30	40148	82	84	1	4	5	215	0	12000	10	1	1	11035	100	8	2	11022	1	1	1	10018	100	16	1	11017	100	4	2	10021	100	6	1	10017	100	18	1	11016	100	16	2	10032	100	2	1	10033	100	1	1				-1	5400	100	5401	100	5402	100	5403	100	5404	100	5405	100						12
巴別塔		樓	4086	0	1	1	21600	0	32105	7	3	7	3	0	32106	16	39	16	39	1	0	3009	100	0	17089	17088	17089	17088	17087	12000	12002	12002	12000	12000	12002	17090	17091	1	39	39	50	50	60	60	20	30	20	30	14001	10	10	1	4	40	215	0	16640	10	1	1	11035	100	8	2	11022	1	1	1	10018	100	16	1	11017	100	4	2	10021	100	6	1	10017	100	18	1	11016	100	16	2	10032	100	2	1	10033	100	1	1				-1	5400	100	5401	100	5402	100	5403	100	5404	100	5405	100						12
地精靈領域	地下	層	4087	0	1	1	14400	0	32121	10	4	10	4	0	32122	27	41	27	41	1	1	9482	100	0	13612	13612	13612	13612	13612	103013	103013	17964	17965	17964	17965	0	0	1	15	15	50	80	50	80	10	12	10	12	5051	40	45	2	3	0	214	1	17965	50	2	1	17964	60	2	1	15075	50	2	1	15185	30	2	1	12201	50	2	1	15207	50	2	1	15207	50	2	1																-1																	215	4
水精靈領域	地下	層	4088	0	1	1	14400	0	32121	8	9	8	9	0	32123	9	25	9	25	1	1	9491	100	0	13648	13648	13648	13648	13648	103010	103010	17966	17967	17966	17967	0	0	1	15	15	50	80	50	80	10	12	10	12	13007	40	45	2	3	0	214	1	17967	50	2	1	17966	60	2	1	12197	50	2	1	12198	30	2	1	15263	50	2	1	15263	50	2	1	15241	60	2	1																-1																	215	6
火精靈領域	地下	層	4089	0	1	1	14400	0	32121	5	8	5	8	0	32124	24	43	24	43	1	1	2210	100	0	15345	15345	15345	15345	15345	103011	103011	17996	17997	17996	17997	0	0	1	15	15	50	80	50	80	10	12	10	12	13008	40	45	2	3	0	214	1	17997	50	2	1	17996	60	2	1	15769	50	2	1	12197	30	2	1	15177	50	2	1	15183	50	2	1	15185	60	2	1																-1																	215	8
風精靈領域	地下	層	4090	0	1	1	14400	0	32121	4	4	4	4	0	32125	11	24	11	24	1	1	9618	100	0	17700	17700	17700	17700	17700	103012	103012	17984	17985	17984	17985	0	0	1	15	15	50	80	50	80	10	12	10	12	15007	40	45	2	3	0	214	1	17985	50	2	1	17984	60	2	1	15183	50	2	1	15185	30	2	1	15177	50	2	1	12319	50	2	1	15656	60	2	1																-1																	215	1
時之塔		層	4091	0	1	1	14400	0	32139	35	11	35	11	0	32140	14	5	14	5	1	0	3256	100	0	15827	15827	15827	15827	15827	103012	103012	103012	103012	12000	12002	0	0	1	9	9	40	80	40	80	10	20	10	20	40289	60	60	1	3	5	215	0																																																														12
時之塔	1	層	4092	0	1	1	14400	0	32140	20	26	20	26	0	32141	35	11	35	11	1	0	3256	100	0	15827	15827	15827	15827	15827	103012	103012	103012	103012	12000	12002	0	0	1	9	9	40	80	40	80	10	20	10	20	40292	70	70	1	3	5	215	0																																																														12
時之塔	2	層	4093	0	1	1	14400	0	32141	38	29	38	29	0	32142	14	4	14	4	1	0	3256	100	0	15827	15827	15827	15827	15827	103012	103012	103012	103012	12000	12002	0	0	1	9	9	40	80	40	80	10	20	10	20	40293	80	80	1	3	5	215	0																																																														12
青蓮之路		00M	4095	0	1	1	14400	0	32149	18	11	18	11	0	32148	24	56	24	56	1	0	9344	100	0	0	0	0	0	0	103012	103012	103012	103012	17962	17963	0	0	1	20	20	25	45	25	45	10	20	10	20	40310	50	55	1	1	10	215	0	10094	100	4	1	10090	100	4	1	10091	100	4	1	12458	100	62	1	12459	100	50	1	12463	100	3	1	12460	100	2	1	11627	100	1	1	12471	100	5	1	15064	50	1	1				-1																	220	5
紅蓮之路		00M	4094	0	1	1	14400	0	32149	44	29	44	29	0	32148	60	25	60	25	1	0	2210	100	0	0	0	0	0	0	103012	103012	103012	103012	17982	17983	0	0	1	20	20	60	80	60	80	10	20	10	20	40307	50	55	1	1	10	215	0	233075	50	4	1	233079	70	4	1	233078	70	5	1	12357	70	1	1	12484	70	1	1	12479	70	3	1	12484	70	1	1	12479	70	3	1	12484	70	1	1	12479	70	3	1				-1																	220	0
無名之森		00M	4096	0	1	1	14400	0	32276	169	132	169	132							1	1	9555	100	0	0	0	0	0	0	103012	103012	103012	103012	17974	17975	0	0	1	5	7	40	80	40	80	10	20	10	20	40312	50	55	1	3	10	214	0					15012	10	5	1	15013	10	5	1	15014	10	5	1	15015	10	5	1	15016	10	5	1	15017	10	5	1	15018	10	5	1	15019	10	5	1	15020	10	5	1				-1																	214	6
飛羽之塔		層	4097	0	1	1	14400	0	32151	17	10	17	10	0	32153	18	17	18	17	1	0	1003	100	0	17089	17089	17089	17089	17087	13996	13997	13997	13996	13996	13997	0	0	1	9	9	30	100	30	100	10	20	10	20	14008	10	10	1	1	4	214	0																																												-1																		7
鳶之塔		層	4098	0	1	1	14400	0	32184	8	5	8	5	0	32185	8	5	8	5	1	0	3256	100	0	15827	15827	15827	15827	15827	103012	103012	103012	103012	12000	12002	0	0	1	9	9	40	80	40	80	10	20	10	20	40342	40	42	1	3	5	215	0																																																														12
菇之屋	地下	層	4099	0	1	1	14400	0	32187	8	7	8	7	0	32186	8	7	8	7	1	1	3256	100	0	15827	15827	15827	15827	15827	103012	103012	103012	103012	12000	12002	0	0	1	9	9	40	80	40	80	10	20	10	20	40343	40	42	1	3	5	215	0																																																														12
通往湖心的洞窟	地下	樓	4100	0	1	1	14400	0	31994	17	17	17	17	0	31995	11	64	11	64	1	1	9482	100	0	0	0	0	0	0	1	103012	1	103012	17964	17965	0	0	1	7	8	60	60	60	60	15	20	15	20	13004	18	20	1	3	0	214	1	15068	20	8	1	15070	20	8	1	15072	40	8	1	15074	40	8	1	15076	60	8	1	15079	60	8	1	15080	80	8	1	15081	80	8	1	12497	100	5	1	12499	100	5	1				-1	80031	100	80032	100	80033	100	80034	100	80035	100	80036	100	80037	100	80038	100	214	12
通路	地下	樓	4101	0	1	1	14400	0	31802	14	12	14	12	0	31800	26	23	26	23	1	1	9482	100	0	0	0	0	0	0	103012	103012	103012	103012	17964	17965	0	0	1	7	8	60	60	60	60	15	20	15	20	40129	28	30	1	3	0	214	1	15068	20	8	1	15070	20	8	1	15072	40	8	1	15074	40	8	1	15076	60	8	1	15079	60	8	1	15080	80	8	1	15081	80	8	1	12497	100	5	1	12499	100	5	1				-1	80031	100	80032	100	80033	100	80034	100	80035	100	80036	100	80037	100	80038	100	214	12
精靈之谷	標高	00M	4102	0	1	1	14400	0	31805	16	12	16	12	0	31804	24	22	24	22	1	0	9344	100	0	0	0	0	0	0	103012	103012	103012	103012	17962	17963	0	0	1	10	12	25	45	25	45	10	20	10	20	40384	35	35	1	0	0	215	0	10094	100	4	1	10090	100	4	1	10091	100	4	1	12458	100	62	1	12459	100	50	1	12463	100	3	1	12460	100	2	1	11627	100	1	1	12471	100	5	1	15064	50	1	1				-1																	220	5
旭日山	～	00M	4103	0	1	1	14400	0	31808	12	12	12	12	0	31810	63	63	63	63	1	0	7639	100	0	0	0	0	0	0	103012	103012	1	103012	17962	17963	0	0	1	15	15	40	60	40	60	10	20	10	20	40356	75	75	1	3	8	214	0																																												-1																		3
朝日山	～	00M	4104	0	1	1	14400	0	31809	22	14	22	14	0	31811	37	66	37	66	1	0	7639	100	0	0	0	0	0	0	103012	103012	103012	103012	17962	17963	0	0	1	15	15	40	60	40	60	10	20	10	20	40359	75	75	1	3	3	214	0																																												-1																		3
萬縷相思結晶路	藏愛	層	32304	0	1	1	7200	0	32030	12	6	12	6	0	32031	20	16	20	16	1	1	9564	100	0	0	0	0	0	0	103012	103012	103012	103012	17994	17995	0	0	1	8	10	40	60	40	60	12	18	12	18	40085	21	25	2	2	0	219	1	11551	10	5	1	11551	10	5	1	15315	50	15	2	15316	50	25	2	15317	50	20	1	15318	50	8	1	15319	50	10	1	15320	50	18	2	15321	50	17	2	15322	50	7	2				-1																	219	12
冰封的酒窖迷宮	地下	層	32305	0	1	1	14400	0	32045	24	13	24	13	0	32046	64	252	64	252	1	1	9491	100	0	13648	13648	13648	13648	13648	17967	17966	17966	17967	17966	17967	0	0	1	8	10	65	80	45	55	12	18	12	18	40087	45	49	2	3	10	214	1	15082	50	2	1	15094	60	2	1	12197	50	2	1	12198	30	2	1	15263	50	2	1	15263	50	2	1	15241	60	2	1																-1																	215	6
沉封之窟	地下	層	32306	0	1	1	7200	0	32059	15	11	15	11	0	32060	10	34	10	34	1	1	2210	100	0	0	0	0	0	0	103012	103012	17996	103012	17996	17997	0	0	1	8	10	55	75	55	75	12	18	12	18	40112	30	40	2	3	5	213	1	12197	50	15	1	12198	50	20	1	12199	50	15	2	12200	50	25	2	15763	50	20	1	15764	50	8	1	15177	50	10	1	15766	50	18	2	15185	50	17	2	12209	50	7	2				-1																	213	12
絕望古井	地下	層	32307	0	1	1	7200	0	32066	98	76	98	76	0	32067	61	6	61	6	1	1	7623	100	0	0	0	0	0	0	103012	103012	103012	103012	17954	17955	0	0	1	6	9	55	75	55	75	12	18	12	18	40117	21	24	2	3	5	213	1	12197	50	15	1	12198	50	20	1	12199	50	15	2	12200	50	25	2	12203	50	20	1	12222	50	8	1	12223	50	10	1	12218	50	18	2	12220	50	17	2	12209	50	7	2				-1	1101972	100	1101973	100	1101974	100	1101975	100	1101976	100	1101977	100					213	12
冰封之谷	標高	00M	32308	0	1	1	14400	0	32341	11	9	11	9	0	32343	17	32	17	32	1	0	8175	100	0	0	0	0	0	0	17956	17957	17957	17956	17956	17957	0	0	1	20	24	50	50	80	40	10	20	10	20	103058	31	35	1	2	5	215	0	15239	10	1	1	15253	10	1	1	12424	100	5	1	12425	100	1	1	12426	100	1	1	12427	100	1	1	15563	100	1	1	15566	100	1	1	15570	100	1	1	15575	100	1	1				-1																	202	12
貝勒森林　外城		階	32310	0	1	1	14400	0	59714	69	111	69	111	0	59717	91	172	91	172	1	1	3256	100	0	15827	15827	15827	15827	15827	103012	103012	103012	103012	12000	12002	0	0	1	3	3	80	100	80	100	20	40	20	40	40118	60	75	2	3	2	214	0																																												-1	806348	100	806349	100														0
貝勒森林　火之領域		區	32311	0	1	1	7200	0	59717	140	71	140	71	0	59717	213	51	213	51	1	1	9618	100	0	0	0	0	0	0	103012	103012	103012	103012	17982	17983	0	0	1	4	5	50	80	50	80	20	40	20	40	40126	90	100	2	3	4	215	1																																												-1	805001	100	805002	100														8
貝勒森林　水之領域		區	32312	0	1	1	7200	0	59717	147	86	147	86	0	59717	242	74	242	74	1	1	9491	100	0	0	0	0	0	0	103012	103012	103012	103012	17966	17967	0	0	1	4	5	60	90	50	90	20	30	20	30	40127	90	100	2	3	5	215	0																																												-1	805003	100	805004	100														2
貝勒森林　土之領域		區	32313	0	1	1	7200	0	59717	183	21	183	21	0	59717	255	93	255	93	1	1	9523	100	0	0	0	0	0	0	103012	103012	103012	103012	17970	17971	0	0	1	4	5	80	100	80	100	30	50	30	50	40124	90	100	2	3	7	215	1																																												-1	805005	100	805006	100														4
貝勒森林　本城	地下	階	32314	0	1	1	14400	0	59717	199	108	199	108	0	59717	249	292	249	292	1	1	9344	100	0	0	0	0	0	0	103012	103012	103012	103012	17962	17963	0	0	1	3	8	70	90	60	90	20	30	20	30	40119	85	90	2	0	5	215	1																																												-1	804998	100	804999	100													2	5
貝勒森林　本城	地下	階	32315	0	1	1	7200	0	59717	262	320	262	320	0	59717	324	179	324	179	1	1	9344	100	0	0	0	0	0	0	103012	103012	103012	103012	17962	17963	0	0	1	5	6	50	60	50	60	15	30	15	30	40121	90	100	2	0	10	215	1																																												-1	805000	100															2	5
#空間？	地下	層	32316	0	1	1	7200	0	31921	65	58	105	80	0						1	1	9523	100	0	0	0	0	0	0	103010	103010	103010	103010	17966	17967	0	0	1	10	10	50	70	60	60	10	20	10	20	40264	102	120	1	2	0	215	0																																												-1	1102515	100																4
#空間？	地下	層	32317	0	1	1	7200	0	31930	144	102	144	102	0						1	1	9523	100	0	0	0	0	0	0	103010	103010	103010	103010	17966	17967	0	0	1	10	10	50	70	60	60	10	20	10	20	40265	102	120	1	2	0	215	0																																												-1	1102516	100																4
#空間？	地下	層	32318	0	1	1	7200	0	31935	131	128	131	128	0						1	1	9523	100	0	0	0	0	0	0	103010	103010	103010	103010	17966	17967	0	0	1	10	10	50	70	60	60	10	20	10	20	40266	102	120	1	2	0	215	0																																												-1	1102517	100																4
#空間？	地下	層	32319	0	1	1	7200	0	31941	68	45	43	45	0						1	1	9523	100	0	0	0	0	0	0	103010	103010	103010	103010	17966	17967	0	0	1	10	10	50	70	60	60	10	20	10	20	40267	102	120	1	2	0	215	0																																												-1	1102518	100																4
#
朽木之祠	地下	階	40004	0	1	1	2700	0	20300	386	483	391	487	0	50003	27	41	27	41	1	1	9482	100	0	13612	13612	13612	13612	13612	103013	103013	17964	17965	17964	17965	0	0	1	15	15	50	80	50	80	10	12	10	12	706073	105	135	1	2	50	214	1	17965	20	2	1	17964	30	2	1	15075	50	2	1	15185	30	2	1	12201	50	2	1	15207	50	2	1	15207	50	2	1																-1	819202	100	819203	100													215	4
凍裂之祠	地下	階	40005	0	1	1	2700	0	20300	49	345	57	356	0	50004	9	25	9	25	1	1	9491	100	0	13648	13648	13648	13648	13648	103010	103010	17966	17967	17966	17967	0	0	1	15	15	50	80	50	80	10	12	10	12	706076	105	135	1	2	50	214	1	17967	20	2	1	17966	30	2	1	12197	50	2	1	12198	30	2	1	15263	50	2	1	15263	50	2	1	15241	60	2	1																-1	819205	100	819206	100													215	6
火難之祠	地下	階	40006	0	1	1	2700	0	20300	490	160	496	163	0	50005	24	43	24	43	1	1	2210	100	0	15345	15345	15345	15345	15345	103011	103011	17996	17997	17996	17997	0	0	1	15	15	50	80	50	80	10	12	10	12	706079	105	135	1	2	50	214	1	17997	20	2	1	17996	30	2	1	15769	50	2	1	12197	30	2	1	15177	50	2	1	15183	50	2	1	15185	60	2	1																-1	819208	100	819209	100													215	8
塵土之祠	地下	階	40007	0	1	1	2700	0	20300	136	59	142	60	0	50006	11	24	11	24	1	1	9618	100	0	17700	17700	17700	17700	17700	103012	103012	17984	17985	17984	17985	0	0	1	15	15	50	80	50	80	10	12	10	12	706082	105	135	1	2	50	214	1	17985	20	2	1	17984	30	2	1	15183	50	2	1	15185	30	2	1	15177	50	2	1	12319	50	2	1	15656	60	2	1																-1	819211	100	819212	100													215	1
